resultCode,resultMsg,totalCount,pageNo,numOfRows,statNm,statId,chgerId,chgerType,addr,lat,lng,useTime,busiId,busiNm,busiCall,stat,statUpdDt,powerType,zcode,parkingFree,note,dong
,,,,,에스케이씨하이테크앤마케팅,SS000186,05,02,충청남도 천안시 서북구 성거읍 성거길 112,36.87008,127.205613,24시간 이용가능,SS,삼성이브이씨,0629419360,2,20221216191600,,44,Y,,성거읍
,,,,,에스케이씨하이테크앤마케팅,SS000186,06,02,충청남도 천안시 서북구 성거읍 성거길 112,36.87008,127.205613,24시간 이용가능,SS,삼성이브이씨,0629419360,2,20221106114017,,44,Y,,성거읍
,,,,,에스케이씨하이테크앤마케팅,SS000186,07,02,충청남도 천안시 서북구 성거읍 성거길 112,36.87008,127.205613,24시간 이용가능,SS,삼성이브이씨,0629419360,2,20220908121400,,44,Y,,성거읍
,,,,,에스케이씨하이테크앤마케팅,SS000186,08,02,충청남도 천안시 서북구 성거읍 성거길 112,36.87008,127.205613,24시간 이용가능,SS,삼성이브이씨,0629419360,2,20221109161201,,44,Y,,성거읍
,,,,,에스케이씨하이테크앤마케팅,SS000186,09,02,충청남도 천안시 서북구 성거읍 성거길 112,36.87008,127.205613,24시간 이용가능,SS,삼성이브이씨,0629419360,2,20221112220600,,44,Y,,성거읍
,,,,,에스케이씨하이테크앤마케팅,SS000186,10,02,충청남도 천안시 서북구 성거읍 성거길 112,36.87008,127.205613,24시간 이용가능,SS,삼성이브이씨,0629419360,2,20221215165202,,44,Y,,성거읍
,,,,,원광이엔지,SS0VS41L,01,02,충청남도 천안시 동남구 수신면 발산1길 281,36.723544288,127.28287880,평일 09:00~18:00,SS,삼성EVC,1577-5918,2,20221216180408,,44,Y,,수신면
,,,,,원광이엔지,SS0VS41L,02,02,충청남도 천안시 동남구 수신면 발산1길 281,36.723544288,127.28287880,평일 09:00~18:00,SS,삼성EVC,1577-5918,2,20221216175432,,44,Y,,수신면
,,,,,기아오토큐 직산점(구 성거점),ST441301,01,02,충청남도 천안시 서북구 성거읍 봉주로 126,36.867598,127.197021,24시간 이용가능,ST,에스트래픽,1566-1704,1,20221218071139,,44,Y,,성거읍
,,,,,기아오토큐 직산점(구 성거점),ST441301,02,02,충청남도 천안시 서북구 성거읍 봉주로 126,36.867598,127.197021,24시간 이용가능,ST,에스트래픽,1566-1704,2,20221218071138,,44,Y,,성거읍
,,,,,기아오토큐 직산점(구 성거점),ST441301,03,04,충청남도 천안시 서북구 성거읍 봉주로 126,36.867598,127.197021,24시간 이용가능,ST,에스트래픽,1566-1704,2,20221218150132,,44,Y,,성거읍
,,,,,현대자동차블루핸즈 직산점,ST441320,01,04,충청남도 천안시 서북구 성거읍 봉주로 142,36.877715982,127.16227756,24시간 이용가능,ST,에스트래픽,1566-1704,2,20221218071147,,44,Y,,성거읍
,,,,,현대자동차블루핸즈 직산점,ST441320,02,04,충청남도 천안시 서북구 성거읍 봉주로 142,36.877715982,127.16227756,24시간 이용가능,ST,에스트래픽,1566-1704,2,20221218071147,,44,Y,,성거읍
